"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2021,"Marsh, Brandon",108,"L",257,93,"36.2",".331",164,"63.8",".278"
2021,"Suzuki, Kurt",108,"R",243,88,"36.2",".353",155,"63.8",".246"
2021,"Trout, Mike",108,"R",132,77,"58.3",".452",55,"41.7",".400"
2021,"Rengifo, Luis",108,"L",131,54,"41.2",".158",77,"58.8",".309"
2021,"Walsh, Jared",108,"L",567,400,"70.5",".350",167,"29.5",".371"
2021,"Rojas, Jose",108,"L",181,135,"74.6",".286",46,"25.4",".329"
2021,"Ohtani, Shohei",108,"L",609,459,"75.4",".381",150,"24.6",".435"
2021,"Upton, Justin",108,"R",353,153,"43.3",".333",200,"56.7",".294"
2021,"Stassi, Max",108,"R",313,70,"22.4",".327",243,"77.6",".332"
2021,"Marte, Ketel",109,"L",259,114,"44.0",".339",145,"56.0",".345"
2021,"Kelly, Carson",109,"R",358,112,"31.3",".294",246,"68.7",".344"
2021,"Varsho, Daulton",109,"L",312,146,"46.8",".323",166,"53.2",".321"
2021,"Smith, Pavin",109,"L",544,193,"35.5",".266",351,"64.5",".347"
2021,"Calhoun, Kole",109,"L",182,175,"96.2",".294",7,"3.8",".251"
2021,"Walker, Christian",109,"R",444,58,"13.1",".387",386,"86.9",".291"
2021,"Reddick, Josh",109,"L",158,92,"58.2",".278",66,"41.8",".289"
2021,"Ahmed, Nick",109,"R",470,69,"14.7",".237",401,"85.3",".274"
2021,"Peralta, David",109,"L",535,212,"39.6",".312",323,"60.4",".315"
2021,"Rojas, Josh",109,"L",549,189,"34.4",".347",360,"65.6",".317"
2021,"VanMeter, Josh",109,"L",310,233,"75.2",".252",77,"24.8",".390"
2021,"Rosario, Eddie",144,"L",412,310,"75.2",".310",102,"24.8",".336"
2021,"Ozuna, Marcell",144,"R",204,91,"44.6",".338",113,"55.4",".235"
2021,"Vogt, Stephen",144,"L",236,153,"64.8",".268",83,"35.2",".272"
2021,"Soler, Jorge",144,"R",601,393,"65.4",".340",208,"34.6",".292"
2021,"Pederson, Joc",144,"L",477,333,"69.8",".291",144,"30.2",".367"
2021,"Duvall, Adam",144,"R",554,315,"56.9",".337",239,"43.1",".308"
2021,"Swanson, Dansby",144,"R",643,265,"41.2",".330",378,"58.8",".318"
2021,"Riley, Austin",144,"R",654,214,"32.7",".366",440,"67.3",".383"
2021,"Freeman, Freddie",144,"L",673,488,"72.5",".361",185,"27.5",".433"
2021,"Albies, Ozzie",144,"L",501,412,"82.2",".321",89,"17.8",".270"
2021,"Acuña Jr., Ronald",144,"R",352,204,"58.0",".373",148,"42.0",".469"
2021,"Albies, Ozzie",144,"R",180,89,"49.4",".333",91,"50.6",".481"
2021,"Almonte, Abraham",144,"L",142,96,"67.6",".376",46,"32.4",".297"
2021,"Contreras, William",144,"R",180,39,"21.7",".323",141,"78.3",".295"
2021,"Adrianza, Ehire",144,"L",151,52,"34.4",".258",99,"65.6",".352"
2021,"Severino, Pedro",110,"R",417,185,"44.4",".304",232,"55.6",".294"
2021,"Mancini, Trey",110,"R",612,27,"4.4",".400",585,"95.6",".322"
2021,"Franco, Maikel",110,"R",403,75,"18.6",".290",328,"81.4",".256"
2021,"Santander, Anthony",110,"L",279,164,"58.8",".349",115,"41.2",".253"
2021,"Mullins, Cedric",110,"L",668,301,"45.1",".356",367,"54.9",".380"
2021,"Hays, Austin",110,"R",525,82,"15.6",".345",443,"84.4",".326"
2021,"Stewart, DJ",110,"L",317,257,"81.1",".312",60,"18.9",".299"
2021,"Devers, Rafael",111,"L",653,301,"46.1",".352",352,"53.9",".392"
2021,"Martinez, J.D.",111,"R",623,103,"16.5",".358",520,"83.5",".361"
2021,"Renfroe, Hunter",111,"R",570,389,"68.2",".376",181,"31.8",".278"
2021,"Verdugo, Alex",111,"L",592,284,"48.0",".345",308,"52.0",".318"
2021,"Dalbec, Bobby",111,"R",447,99,"22.1",".287",348,"77.9",".346"
2021,"Shaw, Travis",111,"L",250,151,"60.4",".292",99,"39.6",".283"
2021,"Cordero, Franchy",111,"L",133,105,"78.9",".206",28,"21.1",".260"
2021,"Hernández, Enrique",111,"R",579,182,"31.4",".318",397,"68.6",".342"
2021,"Schwarber, Kyle",111,"L",467,379,"81.2",".385",88,"18.8",".435"
2021,"Duran, Jarren",111,"L",112,30,"26.8",".163",82,"73.2",".278"
2021,"Alcántara, Sergio",112,"L",170,45,"26.5",".330",125,"73.5",".295"
2021,"Sogard, Eric",112,"L",179,41,"22.9",".295",138,"77.1",".249"
2021,"Happ, Ian",112,"L",406,233,"57.4",".323",173,"42.6",".356"
2021,"Wisdom, Patrick",112,"R",373,117,"31.4",".377",256,"68.6",".330"
2021,"Ortega, Rafael",112,"L",329,152,"46.2",".356",177,"53.8",".354"
2021,"Heyward, Jason",112,"L",348,250,"71.8",".249",98,"28.2",".344"
2021,"Schwindel, Frank",112,"R",257,23,"8.9",".347",234,"91.1",".409"
2021,"India, Jonathan",113,"R",630,102,"16.2",".426",528,"83.8",".350"
2021,"Winker, Jesse",113,"L",484,303,"62.6",".421",181,"37.4",".374"
2021,"Naquin, Tyler",113,"L",452,227,"50.2",".329",225,"49.8",".362"
2021,"Stephenson, Tyler",113,"R",401,34,"8.5",".332",367,"91.5",".347"
2021,"Suárez, Eugenio",113,"R",574,317,"55.2",".301",257,"44.8",".313"
2021,"Farmer, Kyle",113,"R",528,119,"22.5",".323",409,"77.5",".314"
2021,"Cabrera, Asdrúbal",113,"L",229,191,"83.4",".293",38,"16.6",".259"
2021,"Aquino, Aristides",113,"R",202,48,"23.8",".185",154,"76.2",".339"
2021,"Moustakas, Mike",113,"L",206,129,"62.6",".288",77,"37.4",".277"
2021,"Barnhart, Tucker",113,"L",387,206,"53.2",".296",181,"46.8",".305"
2021,"Schrock, Max",113,"L",133,70,"52.6",".373",63,"47.4",".280"
2021,"Votto, Joey",113,"L",527,408,"77.4",".397",119,"22.6",".371"
2021,"Castellanos, Nick",113,"R",580,172,"29.7",".423",408,"70.3",".378"
2021,"Reyes, Franmil",114,"R",459,51,"11.1",".244",408,"88.9",".370"
2021,"Naylor, Josh",114,"L",249,110,"44.2",".377",139,"55.8",".243"
2021,"Bradley, Bobby",114,"L",278,243,"87.4",".323",35,"12.6",".257"
2021,"Hedges, Austin",114,"R",308,100,"32.5",".227",208,"67.5",".224"
2021,"Zimmer, Bradley",114,"L",344,129,"37.5",".287",215,"62.5",".313"
2021,"Ramírez, José",114,"R",204,31,"15.2",".454",173,"84.8",".359"
2021,"Giménez, Andrés",114,"L",207,95,"45.9",".262",112,"54.1",".290"
2021,"Ramírez, José",114,"L",418,403,"96.4",".364",15,"3.6",".652"
2021,"Blackmon, Charlie",115,"L",580,387,"66.7",".322",193,"33.3",".357"
2021,"Hilliard, Sam",115,"L",235,187,"79.6",".296",48,"20.4",".401"
2021,"Rodgers, Brendan",115,"R",415,24,"5.8",".343",391,"94.2",".341"
2021,"Story, Trevor",115,"R",593,260,"43.8",".364",333,"56.2",".323"
2021,"Cron, C.J.",115,"R",544,191,"35.1",".400",353,"64.9",".374"
2021,"McMahon, Ryan",115,"L",593,281,"47.4",".375",312,"52.6",".298"
2021,"Díaz, Elias",115,"R",369,35,"9.5",".384",334,"90.5",".325"
2021,"Fuentes, Joshua",115,"R",283,38,"13.4",".298",245,"86.6",".255"
2021,"Nuñez, Dom",115,"L",259,214,"82.6",".296",45,"17.4",".286"
2021,"Ruiz, Rio",115,"L",141,90,"63.8",".191",51,"36.2",".301"
2021,"Moncada, Yoán",145,"L",461,311,"67.5",".380",150,"32.5",".314"
2021,"Sheets, Gavin",145,"L",179,98,"54.7",".315",81,"45.3",".396"
2021,"Grandal, Yasmani",145,"L",279,263,"94.3",".394",16,"5.7",".307"
2021,"Robert Jr., Luis",145,"R",291,37,"12.7",".323",254,"87.3",".411"
2021,"Goodwin, Brian",145,"L",271,208,"76.8",".308",63,"23.2",".301"
2021,"Hernández, César",145,"L",433,70,"16.2",".285",363,"83.8",".291"
2021,"Collins, Zack",145,"L",231,193,"83.5",".296",38,"16.5",".315"
2021,"Schoop, Jonathan",116,"R",674,58,"8.6",".405",616,"91.4",".316"
2021,"Castro, Willi",116,"L",313,55,"17.6",".273",258,"82.4",".255"
2021,"Baddoo, Akil",116,"L",459,127,"27.7",".319",332,"72.3",".333"
2021,"Candelario, Jeimer",116,"L",452,308,"68.1",".341",144,"31.9",".374"
2021,"Goodrum, Niko",116,"L",217,149,"68.7",".246",68,"31.3",".311"
2021,"Mazara, Nomar",116,"L",181,63,"34.8",".281",118,"65.2",".255"
2021,"Grossman, Robbie",116,"R",206,40,"19.4",".459",166,"80.6",".347"
2021,"Castro, Harold",116,"L",339,28,"8.3",".112",311,"91.7",".307"
2021,"Grossman, Robbie",116,"L",462,330,"71.4",".339",132,"28.6",".284"
2021,"Haase, Eric",116,"R",381,82,"21.5",".304",299,"78.5",".320"
2021,"Correa, Carlos",117,"R",638,47,"7.4",".440",591,"92.6",".358"
2021,"Altuve, Jose",117,"R",671,133,"19.8",".374",538,"80.2",".355"
2021,"Alvarez, Yordan",117,"L",590,519,"88.0",".373",71,"12.0",".367"
2021,"Díaz, Aledmys",117,"R",316,23,"7.3",".319",293,"92.7",".310"
2021,"Gonzalez, Marwin",117,"L",214,146,"68.2",".238",68,"31.8",".254"
2021,"Castro, Jason",117,"L",178,115,"64.6",".367",63,"35.4",".311"
2021,"Maldonado, Martín",117,"R",422,188,"44.5",".238",234,"55.5",".277"
2021,"Tucker, Kyle",117,"L",558,475,"85.1",".397",83,"14.9",".294"
2021,"Brantley, Michael",117,"L",503,219,"43.5",".399",284,"56.5",".306"
2021,"Bregman, Alex",117,"R",392,108,"27.6",".431",284,"72.4",".304"
2021,"McCormick, Chas",117,"R",318,39,"12.3",".292",279,"87.7",".327"
2021,"Santana, Carlos",118,"R",186,45,"24.2",".287",141,"75.8",".330"
2021,"Benintendi, Andrew",118,"L",534,263,"49.3",".319",271,"50.7",".332"
2021,"Lopez, Nicky",118,"L",560,33,"5.9",".361",527,"94.1",".328"
2021,"Santana, Carlos",118,"L",466,455,"97.6",".278",11,"2.4",".534"
2021,"Taylor, Michael A.",118,"R",524,54,"10.3",".310",470,"89.7",".283"
2021,"Dozier, Hunter",118,"R",539,87,"16.1",".222",452,"83.9",".305"
2021,"O'Hearn, Ryan",118,"L",253,205,"81.0",".245",48,"19.0",".405"
2021,"Perez, Salvador",118,"R",657,389,"59.2",".349",268,"40.8",".375"
2021,"Smith, Will",119,"R",497,113,"22.7",".311",384,"77.3",".379"
2021,"Lux, Gavin",119,"L",378,184,"48.7",".309",194,"51.3",".298"
2021,"Turner, Justin",119,"R",612,65,"10.6",".476",547,"89.4",".344"
2021,"Turner, Trea",119,"R",643,53,"8.2",".546",590,"91.8",".369"
2021,"McKinstry, Zach",119,"L",171,74,"43.3",".259",97,"56.7",".301"
2021,"Seager, Corey",119,"L",407,321,"78.9",".380",86,"21.1",".423"
2021,"Beaty, Matt",119,"L",234,92,"39.3",".306",142,"60.7",".361"
2021,"Bellinger, Cody",119,"L",345,315,"91.3",".233",30,"8.7",".274"
2021,"Pujols, Albert",119,"R",292,142,"48.6",".315",150,"51.4",".292"
2021,"Betts, Mookie",119,"R",548,191,"34.9",".370",357,"65.1",".363"
2021,"McKinney, Billy",119,"L",298,221,"74.2",".279",77,"25.8",".271"
2021,"Muncy, Max",119,"L",584,526,"90.1",".382",58,"9.9",".335"
2021,"Pollock, AJ",119,"R",418,131,"31.3",".366",287,"68.7",".379"
2021,"Jackson, Alex",146,"R",147,42,"28.6",".238",105,"71.4",".229"
2021,"De La Cruz, Bryan",146,"R",218,43,"19.7",".249",175,"80.3",".361"
2021,"Aguilar, Jesús",146,"R",506,74,"14.6",".316",432,"85.4",".337"
2021,"Rojas, Miguel",146,"R",539,32,"5.9",".104",507,"94.1",".324"
2021,"Anderson, Brian",146,"R",262,37,"14.1",".276",225,"85.9",".321"
2021,"León, Sandy",146,"L",155,60,"38.7",".252",95,"61.3",".181"
2021,"Díaz, Lewin",146,"L",127,102,"80.3",".275",25,"19.7",".343"
2021,"Sánchez, Jesús",146,"L",248,82,"33.1",".396",166,"66.9",".311"
2021,"Brinson, Lewis",146,"R",290,55,"19.0",".212",235,"81.0",".290"
2021,"Panik, Joe",146,"L",248,54,"21.8",".234",194,"78.2",".257"
2021,"Díaz, Isan",146,"L",272,141,"51.8",".290",131,"48.2",".211"
2021,"Chisholm Jr., Jazz",146,"L",506,177,"35.0",".287",329,"65.0",".327"
2021,"Escobar, Eduardo",158,"R",158,42,"26.6",".335",116,"73.4",".382"
2021,"Tellez, Rowdy",158,"L",295,203,"68.8",".291",92,"31.2",".332"
2021,"Yelich, Christian",158,"L",466,246,"52.8",".305",220,"47.2",".348"
2021,"García, Avisaíl",158,"R",507,164,"32.3",".358",343,"67.7",".343"
2021,"Bradley Jr., Jackie",158,"L",427,249,"58.3",".215",178,"41.7",".237"
2021,"Adames, Willy",158,"R",550,71,"12.9",".336",479,"87.1",".349"
2021,"Wong, Kolten",158,"L",491,97,"19.8",".348",394,"80.2",".334"
2021,"Piña, Manny",158,"R",207,50,"24.2",".315",157,"75.8",".313"
2021,"Vogelbach, Daniel",158,"L",258,178,"69.0",".330",80,"31.0",".309"
2021,"Escobar, Eduardo",158,"L",437,344,"78.7",".329",93,"21.3",".296"
2021,"Peterson, Jace",158,"L",299,128,"42.8",".351",171,"57.2",".299"
2021,"Narváez, Omar",158,"L",442,226,"51.1",".313",216,"48.9",".332"
2021,"Taylor, Tyrone",158,"R",269,105,"39.0",".275",164,"61.0",".372"
2021,"Hiura, Keston",158,"R",197,29,"14.7",".219",168,"85.3",".255"
2021,"Gordon, Nick",142,"L",212,58,"27.4",".262",154,"72.6",".293"
2021,"Kirilloff, Alex",142,"L",225,166,"73.8",".316",59,"26.2",".290"
2021,"Garlick, Kyle",142,"R",107,36,"33.6",".408",71,"66.4",".267"
2021,"Larnach, Trevor",142,"L",297,215,"72.4",".333",82,"27.6",".211"
2021,"Sanó, Miguel",142,"R",525,327,"62.3",".339",198,"37.7",".322"
2021,"Polanco, Jorge",142,"L",430,250,"58.1",".342",180,"41.9",".361"
2021,"Kepler, Max",142,"L",487,445,"91.4",".311",42,"8.6",".285"
2021,"Donaldson, Josh",142,"R",538,92,"17.1",".366",446,"82.9",".352"
2021,"Buxton, Byron",142,"R",254,154,"60.6",".401",100,"39.4",".446"
2021,"Garver, Mitch",142,"R",243,108,"44.4",".376",135,"55.6",".368"
2021,"Rooker, Brent",142,"R",213,34,"16.0",".339",179,"84.0",".293"
2021,"Cave, Jake",142,"L",178,102,"57.3",".208",76,"42.7",".284"
2021,"Pillar, Kevin",121,"R",346,59,"17.1",".294",287,"82.9",".299"
2021,"Báez, Javier",121,"R",540,58,"10.7",".475",482,"89.3",".330"
2021,"Conforto, Michael",121,"L",474,308,"65.0",".314",166,"35.0",".328"
2021,"McNeil, Jeff",121,"L",424,181,"42.7",".335",243,"57.3",".275"
2021,"Nimmo, Brandon",121,"L",384,124,"32.3",".415",260,"67.7",".350"
2021,"Lindor, Francisco",121,"L",357,89,"24.9",".319",268,"75.1",".321"
2021,"Smith, Dominic",121,"L",489,294,"60.1",".261",195,"39.9",".327"
2021,"McCann, James",121,"R",411,79,"19.2",".259",332,"80.8",".287"
2021,"Villar, Jonathan",121,"L",344,56,"16.3",".258",288,"83.7",".336"
2021,"Alonso, Pete",121,"R",629,237,"37.7",".349",392,"62.3",".370"
2021,"Lindor, Francisco",121,"R",163,23,"14.1",".362",140,"85.9",".299"
2021,"Stanton, Giancarlo",147,"R",566,87,"15.4",".483",479,"84.6",".352"
2021,"Odor, Rougned",147,"L",349,306,"87.7",".283",43,"12.3",".405"
2021,"Gardner, Brett",147,"L",454,143,"31.5",".345",311,"68.5",".282"
2021,"Higashioka, Kyle",147,"R",205,88,"42.9",".310",117,"57.1",".241"
2021,"Sánchez, Gary",147,"R",432,214,"49.5",".327",218,"50.5",".305"
2021,"Voit, Luke",147,"R",236,179,"75.8",".328",57,"24.2",".363"
2021,"Rizzo, Anthony",147,"L",570,437,"76.7",".341",133,"23.3",".332"
2021,"Gallo, Joey",147,"L",606,576,"95.0",".350",30,"5.0",".323"
2021,"Torres, Gleyber",147,"R",511,165,"32.3",".300",346,"67.7",".311"
2021,"Frazier, Clint",147,"R",213,31,"14.6",".325",182,"85.4",".283"
2021,"Judge, Aaron",147,"R",618,191,"30.9",".332",427,"69.1",".404"
2021,"Wade, Tyler",147,"L",140,35,"25.0",".362",105,"75.0",".280"
2021,"Laureano, Ramón",133,"R",377,71,"18.8",".338",306,"81.2",".323"
2021,"Murphy, Sean",133,"R",447,71,"15.9",".239",376,"84.1",".322"
2021,"Chapman, Matt",133,"R",622,68,"10.9",".403",554,"89.1",".300"
2021,"Moreland, Mitch",133,"L",252,227,"90.1",".309",25,"9.9",".221"
2021,"Marte, Starling",133,"R",524,29,"5.5",".240",495,"94.5",".371"
2021,"Kemp, Tony",133,"L",397,167,"42.1",".362",230,"57.9",".344"
2021,"Olson, Matt",133,"L",661,599,"90.6",".381",62,"9.4",".352"
2021,"Canha, Mark",133,"R",625,126,"20.2",".287",499,"79.8",".345"
2021,"Brown, Seth",133,"L",305,251,"82.3",".328",54,"17.7",".251"
2021,"Gomes, Yan",133,"R",371,45,"12.1",".482",326,"87.9",".285"
2021,"Lowrie, Jed",133,"L",331,236,"71.3",".274",95,"28.7",".423"
2021,"Piscotty, Stephen",133,"R",188,36,"19.1",".299",152,"80.9",".274"
2021,"Harrison, Josh",133,"R",554,81,"14.6",".298",473,"85.4",".330"
2021,"Davis, Khris",133,"R",114,35,"30.7",".347",79,"69.3",".242"
2021,"McCutchen, Andrew",143,"R",567,242,"42.7",".341",325,"57.3",".333"
2021,"Realmuto, J.T.",143,"R",526,120,"22.8",".313",406,"77.2",".337"
2021,"Williams, Luke",143,"R",108,32,"29.6",".318",76,"70.4",".269"
2021,"Miller, Brad",143,"L",371,188,"50.7",".342",183,"49.3",".328"
2021,"Torreyes, Ronald",143,"R",342,59,"17.3",".250",283,"82.7",".279"
2021,"Herrera, Odúbel",143,"L",491,104,"21.2",".355",387,"78.8",".302"
2021,"Galvis, Freddy",143,"L",275,86,"31.3",".293",189,"68.7",".300"
2021,"Gregorius, Didi",143,"L",407,214,"52.6",".282",193,"47.4",".267"
2021,"Maton, Nick",143,"L",127,54,"42.5",".305",73,"57.5",".330"
2021,"Harper, Bryce",143,"L",583,397,"68.1",".462",186,"31.9",".369"
2021,"Hoskins, Rhys",143,"R",436,280,"64.2",".361",156,"35.8",".365"
2021,"Knapp, Andrew",143,"L",109,64,"58.7",".222",45,"41.3",".223"
2021,"Nogowski, John",134,"R",141,44,"31.2",".388",97,"68.8",".227"
2021,"Tom, Ka'ai",134,"L",132,57,"43.2",".223",75,"56.8",".251"
2021,"Gamel, Ben",134,"L",396,96,"24.2",".297",300,"75.8",".330"
2021,"Stallings, Jacob",134,"R",426,28,"6.6",".381",398,"93.4",".308"
2021,"Moran, Colin",134,"L",359,215,"59.9",".281",144,"40.1",".372"
2021,"Reynolds, Bryan",134,"L",449,195,"43.4",".408",254,"56.6",".369"
2021,"Reynolds, Bryan",134,"R",186,23,"12.4",".422",163,"87.6",".382"
2021,"Polanco, Gregory",134,"L",378,302,"79.9",".259",76,"20.1",".333"
2021,"Pérez, Michael",134,"L",227,168,"74.0",".236",59,"26.0",".189"
2021,"Tsutsugo, Yoshi",134,"L",262,163,"62.2",".303",99,"37.8",".301"
2021,"Tatis Jr., Fernando",135,"R",539,207,"38.4",".382",332,"61.6",".417"
2021,"Marisnick, Jake",135,"R",198,36,"18.2",".253",162,"81.8",".295"
